"local_authority_id","name","ons_code","year","link_length_km","link_length_miles","cars_and_taxis","all_motor_vehicles"
61,"Derbyshire","E10000007",1994,5538.901,3441.71,3098459048.53158,3876821504.28995
60,"Leicestershire","E10000018",1994,4339.809,2696.63,2797837767.43816,3537806361.47399
12,"Denbighshire","W06000004",1994,1393.488,865.87,363642106.970293,444128487.756502
107,"Lambeth","E09000022",1995,384.411,238.86,462637397.598027,574447249.935377
83,"Buckinghamshire","E10000002",1995,3209.269,1994.15,2802491365.42591,3306138410.43307
26,"Wrexham","W06000006",1995,1175.903,730.67,405957729.981906,499320560.427106
89,"East Riding of Yorkshire","E06000011",1996,3384.606,2103.1,1401981347.05818,1769674463.01102
194,"Barnsley","E08000016",1996,1142.588,709.97,778882769.004017,982555984.301678
87,"Calderdale","E08000033",1997,1202.902,747.45,689899281.94345,875015012.328004
133,"East Sussex","E10000011",1997,3346.995,2079.73,2047060035.02048,2445865412.86387
30,"Falkirk","S12000014",1997,897.731,557.82,612939250.402648,762192366.579178
179,"Windsor and Maidenhead","E06000040",1998,686.519,426.58,939701634.951881,1111564738.80041
190,"Sandwell","E08000028",1998,870.079,540.64,936361232.899865,1177312662.79925
70,"Gloucestershire","E10000013",1998,5363.066,3332.45,2645259781.00394,3297828661.24334
80,"Kent","E10000016",1998,9003.508,5594.52,6482597055.69474,8133401780.47701
52,"Angus","S12000041",1998,2024.887,1258.21,448306614.993438,571013394.898791
11,"Conwy","W06000003",1998,1602.951,996.03,495102012.372743,611969549.083353
184,"Torbay","E06000027",1999,521.7,324.17,324862537.779368,384512458.492404
88,"Wakefield","E08000036",1999,1492.96,927.68,1227538509.47964,1567029013.06371
104,"Lewisham","E09000023",1999,445.8,277.01,447742805.142965,552876537.893701
61,"Derbyshire","E10000007",1999,5592.1,3474.77,3427723871.96274,4345770933.3741
17,"Neath Port Talbot","W06000012",1999,860.51,534.7,551691558.796628,684435942.222421
13,"Monmouthshire","W06000021",1999,1588.8,987.23,592869090.138591,761923294.833174
131,"North East Lincolnshire","E06000012",2000,649,403.27,461332350.202231,564455691.619372
141,"Birmingham","E08000025",2000,2506.5,1557.47,3049408094.36683,3667057425.80616
147,"Ealing","E09000009",2000,581,361.02,711994599.283752,857946331.915329
178,"Kingston upon Thames","E09000021",2000,338.1,210.09,542805226.309295,636123048.596209
83,"Buckinghamshire","E10000002",2000,3246.02,2016.98,3211706233.08221,3841786086.11397
59,"Northamptonshire","E10000021",2000,4480.8,2784.24,3632349421.98212,4682644158.01173
8,"Swansea","W06000011",2000,1158.8,720.04,789257978.149733,937499244.114046
194,"Barnsley","E08000016",2001,1163.8,723.15,863721839.667268,1093933506.37319
173,"North Tyneside","E08000022",2001,756.7,470.19,679794104.328147,791720401.274235
97,"Cambridgeshire","E10000003",2001,4609.8,2864.4,3248821188.98241,4190720500.49477
191,"Milton Keynes","E06000042",2002,1161.9,721.97,1229401468.14351,1486971618.31902
54,"Orkney Islands","S12000023",2002,1088.7,676.49,61206196.7484888,79237793.4736141
44,"Argyll & Bute","S12000035",2002,2836.9,1762.77,424160620.414281,533536999.858327
117,"Staffordshire","E10000028",2003,6162.7525,3829.36,4111336262.74566,5346094521.50138
9,"Isle of Anglesey","W06000001",2003,1205.022,748.77,286783667.218593,358871986.536034
67,"West Berkshire","E06000037",2005,1374.7,854.2,1476789505.16548,1841834910.2634
199,"Isle of Wight","E06000046",2005,867.35,538.95,326084477.297646,400807294.235139
56,"Stockport","E08000007",2005,984.8,611.93,946504555.481613,1145615772.41577
91,"Trafford","E08000009",2005,803,498.96,764058963.704693,929412302.805548
141,"Birmingham","E08000025",2005,2495.28,1550.5,3019319130.48717,3694492063.22397
99,"Lincolnshire","E10000019",2005,8572.21,5326.52,2726103366.79919,3579095448.42037
8,"Swansea","W06000011",2005,1175.4,730.36,865540188.698788,1039870100.66167
164,"Darlington","E06000005",2006,544.1,338.09,407932335.946693,507618005.853432
160,"Bolton","E08000001",2006,982.6,610.56,1051769023.3441,1295529208.42747
126,"Suffolk","E10000029",2006,6963.69,4327.04,2855363918.99308,3734957729.56488
135,"Surrey","E10000030",2006,5460.22,3392.82,7051971580.72669,8627857625.87855
184,"Torbay","E06000027",2008,515.899999956,320.57,346413383.220335,423097240.041162
72,"Warwickshire","E10000031",2008,4121.80000037,2561.17,4370276214.23836,5576606530.87846
183,"North Somerset","E06000024",1993,1103.899,685.93,879067666.701463,1051393023.4928
143,"South Gloucestershire","E06000025",1993,1451.545,901.95,1381876879.02649,1701375570.41875
203,"Plymouth","E06000026",1993,785.6,488.15,611513430.93832,723682614.779687
68,"Wiltshire","E06000054",1993,4599.585,2858.05,2235702322.18842,2735383849.56852
208,"Bedfordshire","E10000001",1993,2279.473,1416.4,1660087833.30351,2066144911.21848
77,"Cumbria","E10000006",1993,7847.086,4875.95,2218534697.36737,2836748721.83946
19,"Cardiff","W06000015",1993,1030.444,640.29,1305145060.96894,1524502100.23463
13,"Monmouthshire","W06000021",1993,1572.267,976.96,504373760.985843,646703786.76032
156,"Halton","E06000006",1994,543.932,337.98,415793242.46401,506562132.148254
111,"Hounslow","E09000018",1994,488.122,303.3,861925943.738567,1007649424.85882
65,"Hampshire","E10000014",1994,8600.403,5344.04,6481860729.5892,7713956643.82506
95,"Rochdale","E08000005",1995,759.528,471.95,703752737.761473,897544617.558459
168,"Barking and Dagenham","E09000002",1995,321.071,199.5,278202280.55655,343094728.659628
133,"East Sussex","E10000011",1995,3335.698,2072.71,1963875242.95614,2329925810.76513
28,"Renfrewshire","S12000038",1995,905.213,562.47,634205833.867713,757845515.315557
10,"Gwynedd","W06000002",1995,2413.319,1499.57,552964942.237334,676866867.493836
140,"Stoke-on-Trent","E06000021",1996,822.729,511.22,632874128.837589,761004645.992404
161,"Liverpool","E08000012",1996,1403.303,871.97,1093021342.23634,1301599641.22027
190,"Sandwell","E08000028",1996,864.936,537.45,931910099.394536,1161057341.99773
185,"Harrow","E09000015",1996,463.516,288.02,326581027.424839,376583790.04116
96,"Islington","E09000019",1996,241.489,150.05,237401138.600573,299962387.158992
50,"Clackmannanshire","S12000005",1996,285.953,177.68,131269980.066412,158441707.055794
41,"North Ayrshire","S12000021",1996,1132.859,703.93,348241700.344985,416828259.216178
23,"Ceredigion","W06000008",1996,2232.288,1387.08,315379804.442058,403928032.788515
187,"Telford and Wrekin","E06000020",1997,988.556,614.26,619865196.005329,752676214.035035
128,"Thurrock","E06000034",1997,564.331,350.66,668183429.39732,851523943.917522
204,"Merton","E09000024",1997,366.975,228.03,349577668.913545,415617978.505528
35,"Highland","S12000017",1998,8210.11,5101.53,1100743090.97371,1406871054.9143
55,"Shetland Islands","S12000027",1998,1007.973,626.33,80171960.1278533,107363059.73117
4,"North Lanarkshire","S12000044",1998,1624.84,1009.63,1358282388.35202,1706971923.34268
49,"East Dunbartonshire","S12000045",1998,507.028,315.05,264454258.381055,312627336.977054
199,"Isle of Wight","E06000046",1999,856.95,532.48,309381976.755746,372514543.814126
162,"Oldham","E08000004",1999,803,498.96,450444290.96576,542714763.903802
99,"Lincolnshire","E10000019",1999,9024.31,5607.45,2444810122.63382,3205165870.0688
169,"Kingston upon Hull, City of","E06000010",2000,726.65,451.52,586397071.86181,716519778.993601
92,"Durham","E06000047",2000,3769.8,2342.45,1765657689.3657,2240561303.24091
139,"Cornwall excluding Isles of Scilly","E06000052",2000,7592.97,4718.05,1996823197.71684,2486422443.00075
75,"Wigan","E08000010",2000,1107.5,688.17,937176423.291398,1160055606.94695
201,"Havering","E09000016",2000,646.2,401.53,738802487.645986,941179506.139673
48,"Inverclyde","S12000018",2000,407.4,253.15,265355007.506164,315008595.800525
3,"Glasgow City","S12000046",2000,1806.69,1122.63,1568287916.21928,1903507167.31786
12,"Denbighshire","W06000004",2000,1406.5,873.96,380928382.735728,472302032.477444
132,"Hartlepool","E06000001",2001,393.5,244.51,321342549.24066,387026802.530299
63,"Leeds","E08000035",2001,2985.6,1855.17,2989907318.16016,3693743192.83172
107,"Lambeth","E09000022",2001,390.2,242.46,453722438.796258,574291948.993894
117,"Staffordshire","E10000028",2001,6141.48,3816.14,4016168659.56114,5186782225.87672
15,"Carmarthenshire","W06000010",2001,3579.4,2224.14,785366735.537953,1007483430.45214
18,"The Vale of Glamorgan","W06000014",2001,901.97,560.46,508512703.406888,608817593.752702
178,"Kingston upon Thames","E09000021",2002,339.7,211.08,521063939.477428,612795953.072219
123,"Essex","E10000012",2002,7933.63,4929.73,6493418526.32725,8131704767.29697
20,"Flintshire","W06000005",2002,1249.9,776.65,794798464.380117,980504041.570143
137,"Southampton","E06000045",2003,574.304,356.86,591607684.624111,711557769.395464
53,"Comhairle nan Eilean Siar","S12000013",2003,1250.55950000352,777.06,86620728.0730534,114482724.948799
7,"Bridgend","W06000013",2003,748.106,464.85,615424362.33911,746683731.31583
131,"North East Lincolnshire","E06000012",1993,638.187,396.55,427947343.141056,520161261.358665
181,"Swindon","E06000030",1993,790.318,491.08,706285848.146822,853161496.236976
102,"Northumberland","E06000057",1993,5005.786,3110.45,1082036345.86515,1329374493.58248
163,"Stockton-on-Tees","E06000004",1994,847.676,526.72,675877916.716376,811118255.637079
137,"Southampton","E06000045",1994,560.135,348.05,543465772.389247,638902954.868568
56,"Stockport","E08000007",1995,963.474,598.67,860888416.025411,1018209171.56307
172,"Newcastle upon Tyne","E08000021",1995,906.207,563.09,908180364.7946,1063684899.56156
114,"Reading","E06000038",1996,385.081,239.28,336679983.894059,394169754.260121
113,"Wokingham","E06000041",1997,704.662,437.86,816534471.809632,968994076.468424
118,"Brent","E09000005",1997,470.05,292.08,491917960.98286,579729319.52398
195,"Bradford","E08000032",1998,1882.801,1169.92,1198893031.57063,1440318494.36789
76,"Lancashire","E10000017",1998,7049.405,4380.3,5178653086.59926,6326026763.69999
91,"Trafford","E08000009",1999,790.6,491.26,811529823.953114,972896535.48278
194,"Barnsley","E08000016",1999,1151.7,715.63,848176801.852183,1074362719.84113
166,"South Tyneside","E08000023",1999,532,330.57,389725028.334526,462713901.440587
149,"Wolverhampton","E08000031",1999,744.9,462.86,620585807.01205,748556201.781595
122,"Hackney","E09000012",1999,273.8,170.13,265195249.120138,335793640.762944
154,"Norfolk","E10000020",1999,10044.2,6241.18,3691343132.97841,4605092512.84996
39,"East Ayrshire","S12000008",1999,1309,813.37,428315716.838662,549081249.254354
54,"Orkney Islands","S12000023",1999,1085,674.19,58544531.8092341,76195016.1059413
45,"Aberdeenshire","S12000034",1999,6637.6,4124.41,1221801374.3488,1566629467.0375
25,"Torfaen","W06000020",1999,466.5,289.87,283758331.344945,336971201.930725
127,"Southend-on-Sea","E06000033",2000,444.5,276.2,345300143.188181,402098639.927966
166,"South Tyneside","E08000023",2000,533.2,331.32,388360339.441724,461594482.948961
145,"Camden","E09000007",2000,282.9,175.79,301607758.454394,380315450.324005
32,"Fife","S12000047",2000,2738.7,1701.75,1262445366.68357,1554388554.46691
50,"Clackmannanshire","S12000005",2001,288.7,179.39,139446321.296131,169419265.862364
16,"Pembrokeshire","W06000009",2001,2571.5,1597.86,464036061.350081,597028183.426654
203,"Plymouth","E06000026",2002,804,499.58,701896349.470518,842345898.23265
158,"St. Helens","E08000013",2002,720.2,447.51,615566735.114506,774757274.920591
176,"Bromley","E09000006",2002,898.9,558.55,697309950.526821,829829852.820384
109,"Westminster","E09000033",2002,348.71,216.68,476056193.419294,627108795.216447
208,"Bedfordshire","E10000001",2002,2319.27,1441.13,1936547314.66061,2443046872.80068
65,"Hampshire","E10000014",2002,8742.6,5432.4,7572885442.02228,9168235194.20556
42,"Stirling","S12000030",2002,1201.6,746.64,567020664.320369,700661689.794102
19,"Cardiff","W06000015",2002,1053.6,654.68,1525761600.20343,1789546682.67991
101,"Gateshead","E08000037",2003,903.8775,561.64,935275949.343666,1140823501.05622
10,"Gwynedd","W06000002",2003,2438.655,1515.31,603578485.428199,752096655.969876
24,"Blaenau Gwent","W06000019",2003,398.657,247.71,184652992.916403,224618032.629484
93,"Tower Hamlets","E09000030",2004,290,180.2,444450583.306748,589217287.384117
23,"Ceredigion","W06000008",2004,2253.1,1400.01,338754492.896074,440590213.458612
136,"Brighton and Hove","E06000043",2006,625.5,388.67,720280176.359663,873892272.326395
90,"Salford","E08000006",2006,789,490.26,1130142308.24917,1437585359.49928
107,"Lambeth","E09000022",2006,374.2,232.52,385185747.156597,517101900.632707
59,"Northamptonshire","E10000021",2006,4532.03,2816.07,4014545851.38327,5266363362.37161
100,"North Yorkshire","E10000023",2006,9388.4,5833.68,3884487631.06235,5113913188.57454
55,"Shetland Islands","S12000027",2006,1064,661.14,92785299.233725,126552354.356806
4,"North Lanarkshire","S12000044",2006,1645.3,1022.34,1439215834.39588,1845117892.86815
9,"Isle of Anglesey","W06000001",2006,1232,765.53,296607460.265309,375900635.244519
22,"Rhondda, Cynon, Taff","W06000016",2007,1180,733.22,1054313098.43843,1287832995.46356
182,"Bournemouth","E06000028",2008,509.20000004,316.4,438365841.696223,527227914.961748
92,"Durham","E06000047",2008,3649.80000042,2267.88,1876556211.11074,2423991453.85607
201,"Havering","E09000016",2008,651.2,404.64,704839623.347471,923279069.272525
46,"Moray","S12000020",2008,1821.999999998,1132.14,346607618.244507,454955621.112813
132,"Hartlepool","E06000001",2009,399.6,248.3,306638021.553408,377434765.585555
170,"Middlesbrough","E06000002",1993,493.212,306.47,604140895.91784,704812232.810387
119,"Derby","E06000015",1993,737.679,458.37,811630615.331464,955677822.143681
200,"Poole","E06000029",1993,501.136,311.39,386763133.301519,453396186.27217
166,"South Tyneside","E08000023",1993,523.824,325.49,362292501.168178,426993543.331941
110,"Kensington and Chelsea","E09000020",1993,202.832,126.03,284885099.145987,354030455.887616
30,"Falkirk","S12000014",1993,888.543,552.12,562919616.937087,692215114.357154
10,"Gwynedd","W06000002",1993,2405.755,1494.87,524489550.40066,639671029.313807
179,"Windsor and Maidenhead","E06000040",1994,679.635,422.31,852295736.647976,995351717.842798
150,"Walsall","E08000030",1994,830.687,516.16,665034299.06844,832299626.431639
96,"Islington","E09000019",1994,240.509,149.45,240051960.301837,303686045.99141
70,"Gloucestershire","E10000013",1994,5321.544,3306.65,2434883955.20162,2991774168.85389
41,"North Ayrshire","S12000021",1994,1129.245,701.68,334144663.291378,399985610.28593
16,"Pembrokeshire","W06000009",1994,2540.737,1578.74,427704097.445916,538873705.062435
187,"Telford and Wrekin","E06000020",1995,983.872,611.35,593433370.988428,716325917.268154
136,"Brighton and Hove","E06000043",1995,617.205,383.51,658724850.622365,770728322.844588
88,"Wakefield","E08000036",1995,1477.611,918.14,1097396201.80645,1386288406.95339
208,"Bedfordshire","E10000001",1995,2288.496,1422.01,1725806179.41223,2153700249.29412
9,"Isle of Anglesey","W06000001",1995,1157.901,719.49,228399127.843395,278833568.211644
6,"Newport","W06000022",1995,712.616,442.8,741496015.767915,923021808.264734
156,"Halton","E06000006",1996,546.493,339.58,437682218.344866,535413759.892229
155,"Herefordshire, County of","E06000019",1997,3333.675,2071.45,780093992.334765,1008252699.23646
196,"Tameside","E08000008",1997,732.105,454.91,455414758.435735,551131007.416687
110,"Kensington and Chelsea","E09000020",1997,205.084,127.43,289875437.445319,367569083.427782
28,"Renfrewshire","S12000038",1997,910.102,565.51,668479348.107055,803698646.777817
31,"Perth & Kinross","S12000048",1997,2995.16,1861.11,1036850550.9077,1308138926.79253
139,"Cornwall excluding Isles of Scilly","E06000052",1998,7566.104,4701.36,1994631050.91267,2455692424.98807
60,"Leicestershire","E10000018",1998,4376.844,2719.64,3195056834.95884,4099627167.34272
34,"East Lothian","S12000010",1998,1047.638,650.97,359028609.793804,450549517.691681
128,"Thurrock","E06000034",1999,567.1,352.38,709472339.661377,908105644.908733
64,"Medway","E06000035",1999,803,498.96,582856626.053845,714455819.886861
90,"Salford","E08000006",1999,776.1,482.25,1137463154.55241,1427274723.73837
63,"Leeds","E08000035",1999,2970.4,1845.72,2959040074.71367,3649334160.37839
175,"Richmond upon Thames","E09000027",1999,408,253.52,486992205.519765,573164151.977452
100,"North Yorkshire","E10000023",1999,9084.05,5644.57,3408431659.73216,4426955325.89676
117,"Staffordshire","E10000028",1999,6120.08,3802.84,3981244284.0064,5143376444.06665
72,"Warwickshire","E10000031",1999,4003.5,2487.66,3975206051.03694,4986238206.37477
197,"Kirklees","E08000034",2000,1898.1,1179.42,1232064138.49113,1560715469.51855
78,"Hertfordshire","E10000015",2000,5169.4,3212.12,5453789869.36699,6688997229.65853
55,"Shetland Islands","S12000027",2000,1009.8,627.46,81240288.2168138,109713911.382526
49,"East Dunbartonshire","S12000045",2000,509.4,316.53,267965738.586654,317136406.138153
20,"Flintshire","W06000005",2000,1245,773.61,773985118.53597,949433145.802046
14,"Powys","W06000023",2000,5160.1,3206.34,614053298.159195,821963045.036574
137,"Southampton","E06000045",2001,571.3,354.99,580867629.642528,690494766.159699
56,"Stockport","E08000007",2001,979.5,608.63,964693601.927449,1147784398.15603
99,"Lincolnshire","E10000019",2001,9049.81,5623.29,2499287789.6028,3270909696.65823
